puckman:0:4E0A:87:000:Start at 1st Key
puckman:0:4E13:0C:500:Start at 1st Key (2/2)
puckman:0:4E0A:88:000:Start at 2nd Key
puckman:0:4E13:0D:500:Start at 2nd Key (2/2)
puckman:0:0000:00:999:[------Practice Levels------]
puckman:0:4E13:00:000:Practice Cherry
puckman:0:4E13:01:000:Practice Strawberry
puckman:0:4E13:02:000:Practice 1st Orange
puckman:0:4E13:03:000:Practice 2nd Orange
puckman:0:4E13:04:000:Practice 1st Apple
puckman:0:4E13:05:000:Practice 2nd Apple
puckman:0:4E13:06:000:Practice 1st Pineapple
puckman:0:4E13:07:000:Practice 2nd Pineapple
puckman:0:4E13:08:000:Practice 1st Galaxian
puckman:0:4E13:09:000:Practice 2nd Galaxian
puckman:0:4E13:0A:000:Practice 1st Bell
puckman:0:4E13:0B:000:Practice 2nd Bell
puckman:0:4E13:0C:000:Practice 1st Key
puckman:0:4E13:0D:000:Practice 2nd Key
puckman:0:4E13:FF:000:Split-Screen (Unplayable)
puckman:0:4E13:FE:000:No maze or dots(Unfinishable)
puckman:0:0000:00:999:[------Practice Speeds------]
puckman:0:4DBD:00:000:Stay blue until eaten
puckman:0:4DBE:00:500:Stay blue until eaten (2/2)
puckman:0:4DBD:58:000:Slow changeback
puckman:0:4DBE:02:500:Slow changeback (2/2)
puckman:0:4DBD:68:000:Moderate changeback
puckman:0:4DBE:01:500:Moderate changeback (2/2)
puckman:0:4DBD:F0:000:Quick changeback
puckman:0:4DBE:00:500:Quick changeback (2/2)
puckman:0:4DBD:78:000:Lightning changeback
puckman:0:4DBE:00:500:Lightning changeback (2/2)
puckman:0:4DBD:01:000:No change to blue
puckman:0:4DBE:00:500:No change to blue (2/2)
puckman:0:0000:00:999:[-------Ghost Status--------]
puckman:0:4DA7:01:000:Red always blue
puckman:0:4DA8:01:000:Pink always blue
puckman:0:4DA9:01:000:Green always blue
puckman:0:4DAA:01:000:Orange always blue
puckman:0:4DA5:00:000:Ghosts Always Edible (No Pts)

; [ PuckMan (Japan set 2) ]
puckmana:0:4E14:06:000:Infinite Lives
puckmana:0:4E15:05:500:Infinite Lives (2/2)
puckmana:0:0000:00:999:[------Starting Levels------]
puckmana:0:0000:00:999:[Deactivate the cheats after]
puckmana:0:0000:00:999:[starting the level or leave]
puckmana:0:0000:00:999:[active to repeat the level.]
puckmana:0:4E0A:7E:000:Start at Strawberry
puckmana:0:4E13:01:500:Start at Strawberry (2/2)
puckmana:0:4E0A:7F:000:Start at 1st Orange
puckmana:0:4E13:02:500:Start at 1st Orange (2/2)
puckmana:0:4E0A:80:000:Start at 2nd Orange
puckmana:0:4E13:03:500:Start at 2nd Orange (2/2)
puckmana:0:4E0A:81:000:Start at 1st Apple
puckmana:0:4E13:04:500:Start at 1st Apple (2/2)
puckmana:0:4E0A:82:000:Start at 2nd Apple
puckmana:0:4E13:05:500:Start at 2nd Apple (2/2)
puckmana:0:4E0A:83:000:Start at 1st Pineapple
puckmana:0:4E13:06:500:Start at 1st Pineapple (2/2)
puckmana:0:4E0A:84:000:Start at 2nd Pineapple
puckmana:0:4E13:07:500:Start at 2nd Pineapple (2/2)
puckmana:0:4E0A:85:000:Start at 1st Galaxian
puckmana:0:4E13:08:500:Start at 1st Galaxian (2/2)
puckmana:0:4E0A:86:000:Start at 2nd Galaxian
puckmana:0:4E13:09:500:Start at 2nd Galaxian (2/2)
puckmana:0:4E0A:87:000:Start at 1st Bell
puckmana:0:4E13:0A:500:Start at 1st Bell (2/2)
puckmana:0:4E0A:88:000:Start at 2nd Bell
puckmana:0:4E13:0B:500:Start at 2nd Bell (2/2)
puckmana:0:4E0A:87:000:Start at 1st Key
puckmana:0:4E13:0C:500:Start at 1st Key (2/2)
puckmana:0:4E0A:88:000:Start at 2nd Key
puckmana:0:4E13:0D:500:Start at 2nd Key (2/2)
puckmana:0:0000:00:999:[------Practice Levels------]
puckmana:0:4E13:00:000:Practice Cherry
puckmana:0:4E13:01:000:Practice Strawberry
puckmana:0:4E13:02:000:Practice 1st Orange
puckmana:0:4E13:03:000:Practice 2nd Orange
puckmana:0:4E13:04:000:Practice 1st Apple
puckmana:0:4E13:05:000:Practice 2nd Apple
puckmana:0:4E13:06:000:Practice 1st Pineapple
puckmana:0:4E13:07:000:Practice 2nd Pineapple
puckmana:0:4E13:08:000:Practice 1st Galaxian
puckmana:0:4E13:09:000:Practice 2nd Galaxian
puckmana:0:4E13:0A:000:Practice 1st Bell
puckmana:0:4E13:0B:000:Practice 2nd Bell
puckmana:0:4E13:0C:000:Practice 1st Key
puckmana:0:4E13:0D:000:Practice 2nd Key
puckmana:0:4E13:FF:000:Split-Screen (Unplayable)
puckmana:0:4E13:FE:000:No maze or dots(Unfinishable)
puckmana:0:0000:00:999:[------Practice Speeds------]
puckmana:0:4DBD:00:000:Stay blue until eaten
puckmana:0:4DBE:00:500:Stay blue until eaten (2/2)
puckmana:0:4DBD:58:000:Slow changeback
puckmana:0:4DBE:02:500:Slow changeback (2/2)
puckmana:0:4DBD:68:000:Moderate changeback
puckmana:0:4DBE:01:500:Moderate changeback (2/2)
puckmana:0:4DBD:F0:000:Quick changeback
puckmana:0:4DBE:00:500:Quick changeback (2/2)
puckmana:0:4DBD:78:000:Lightning changeback
puckmana:0:4DBE:00:500:Lightning changeback (2/2)
puckmana:0:4DBD:01:000:No change to blue
puckmana:0:4DBE:00:500:No change to blue (2/2)
puckmana:0:0000:00:999:[-------Ghost Status--------]
puckmana:0:4DA7:01:000:Red always blue
puckmana:0:4DA8:01:000:Pink always blue
puckmana:0:4DA9:01:000:Green always blue
puckmana:0:4DAA:01:000:Orange always blue
puckmana:0:4DA5:00:000:Ghosts Always Edible (No Pts)

; [ PuckMan (harder?) ]
puckmod:0:4E14:06:000:Infinite Lives
puckmod:0:4E15:05:500:Infinite Lives (2/2)
puckmod:0:0000:00:999:[------Starting Levels------]
puckmod:0:0000:00:999:[Deactivate the cheats after]
puckmod:0:0000:00:999:[starting the level or leave]
puckmod:0:0000:00:999:[active to repeat the level.]
puckmod:0:4E0A:7E:000:Start at Strawberry
puckmod:0:4E13:01:500:Start at Strawberry (2/2)
puckmod:0:4E0A:7F:000:Start at 1st Orange
puckmod:0:4E13:02:500:Start at 1st Orange (2/2)
puckmod:0:4E0A:80:000:Start at 2nd Orange
puckmod:0:4E13:03:500:Start at 2nd Orange (2/2)
puckmod:0:4E0A:81:000:Start at 1st Apple
puckmod:0:4E13:04:500:Start at 1st Apple (2/2)
puckmod:0:4E0A:82:000:Start at 2nd Apple
puckmod:0:4E13:05:500:Start at 2nd Apple (2/2)
puckmod:0:4E0A:83:000:Start at 1st Pineapple
puckmod:0:4E13:06:500:Start at 1st Pineapple (2/2)
puckmod:0:4E0A:84:000:Start at 2nd Pineapple
puckmod:0:4E13:07:500:Start at 2nd Pineapple (2/2)
puckmod:0:4E0A:85:000:Start at 1st Galaxian
puckmod:0:4E13:08:500:Start at 1st Galaxian (2/2)
puckmod:0:4E0A:86:000:Start at 2nd Galaxian
puckmod:0:4E13:09:500:Start at 2nd Galaxian (2/2)
puckmod:0:4E0A:87:000:Start at 1st Bell
puckmod:0:4E13:0A:500:Start at 1st Bell (2/2)
puckmod:0:4E0A:88:000:Start at 2nd Bell
puckmod:0:4E13:0B:500:Start at 2nd Bell (2/2)
puckmod:0:4E0A:87:000:Start at 1st Key
puckmod:0:4E13:0C:500:Start at 1st Key (2/2)
puckmod:0:4E0A:88:000:Start at 2nd Key
puckmod:0:4E13:0D:500:Start at 2nd Key (2/2)
puckmod:0:0000:00:999:[------Practice Levels------]
puckmod:0:4E13:00:000:Practice Cherry
puckmod:0:4E13:01:000:Practice Strawberry
puckmod:0:4E13:02:000:Practice 1st Orange
puckmod:0:4E13:03:000:Practice 2nd Orange
puckmod:0:4E13:04:000:Practice 1st Apple
puckmod:0:4E13:05:000:Practice 2nd Apple
puckmod:0:4E13:06:000:Practice 1st Pineapple
puckmod:0:4E13:07:000:Practice 2nd Pineapple
puckmod:0:4E13:08:000:Practice 1st Galaxian
puckmod:0:4E13:09:000:Practice 2nd Galaxian
puckmod:0:4E13:0A:000:Practice 1st Bell
puckmod:0:4E13:0B:000:Practice 2nd Bell
puckmod:0:4E13:0C:000:Practice 1st Key
puckmod:0:4E13:0D:000:Practice 2nd Key
puckmod:0:4E13:FF:000:Split-Screen (Unplayable)
puckmod:0:4E13:FE:000:No maze or dots(Unfinishable)
puckmod:0:0000:00:999:[------Practice Speeds------]
puckmod:0:4DBD:00:000:Stay blue until eaten
puckmod:0:4DBE:00:500:Stay blue until eaten (2/2)
puckmod:0:4DBD:58:000:Slow changeback
puckmod:0:4DBE:02:500:Slow changeback (2/2)
puckmod:0:4DBD:68:000:Moderate changeback
puckmod:0:4DBE:01:500:Moderate changeback (2/2)
puckmod:0:4DBD:F0:000:Quick changeback
puckmod:0:4DBE:00:500:Quick changeback (2/2)
puckmod:0:4DBD:78:000:Lightning changeback
puckmod:0:4DBE:00:500:Lightning changeback (2/2)
puckmod:0:4DBD:01:000:No change to blue
puckmod:0:4DBE:00:500:No change to blue (2/2)
puckmod:0:0000:00:999:[-------Ghost Status--------]
puckmod:0:4DA7:01:000:Red always blue
puckmod:0:4DA8:01:000:Pink always blue
puckmod:0:4DA9:01:000:Green always blue
puckmod:0:4DAA:01:000:Orange always blue
puckmod:0:4DA5:00:000:Ghosts Always Edible (No Pts)

; [ PuLiRuLa (World) ]
pulirula:0:307F0B:04:000:Infinite Lives PL1
pulirula:0:307F0F:60:000:Infinite Energy PL1
pulirula:0:307F0D:05:000:Infinite Magic PL1
pulirula:0:307EDC:01:000:Invincibility PL1
pulirula:0:307F95:04:000:Infinite Lives PL2
pulirula:0:307F99:60:000:Infinite Energy PL2
pulirula:0:307F97:05:000:Infinite Magic PL2
pulirula:0:307F66:01:000:Invincibility PL2

; [ PuLiRuLa (Japan) ]
pulirulj:0:307F0B:04:000:Infinite Lives PL1
pulirulj:0:307F0F:60:000:Infinite Energy PL1
pulirulj:0:307F0D:05:000:Infinite Magic PL1
pulirulj:0:307EDC:01:000:Invincibility PL1
pulirulj:0:307F95:04:000:Infinite Lives PL2
pulirulj:0:307F99:60:000:Infinite Energy PL2
pulirulj:0:307F97:05:000:Infinite Magic PL2
pulirulj:0:307F66:01:000:Invincibility PL2

; [ Pulsar ]
pulsar:0:E596:06:000:Infinite Lives PL1
pulsar:0:E63B:06:000:Infinite Lives PL2
pulsar:0:E3C5:0E:000:Infinite Fuel 
pulsar:0:E388:60:000:Invincibility

; [ Pulstar ]
pulstar:0:1017DE:07:000:Max Speed
pulstar:0:10132A:02:000:Infinite Lives PL1
pulstar:0:1016AD:A4:000:Invincibility PL1
pulstar:0:10132B:02:000:Infinite Lives PL2
pulstar:0:000000:00:999:[The remaining cheats have  ]
pulstar:0:000000:00:999:[NOT been tested yet!       ]
pulstar:0:1017E1:67:000:Full Powerups and addons
pulstar:0:1017DF:01:000:bomb
pulstar:0:1017E0:01:000:Laser 1
pulstar:0:1017E0:02:000:Laser 2
pulstar:0:1017E0:03:000:Laser 3
pulstar:0:1017E0:04:000:Laser 4
pulstar:0:1017E1:FF:000:Max Power
pulstar:0:101AB5:05:000:Space 5
pulstar:0:101ADD:05:000:Space 5
pulstar:0:101AB5:06:000:Space 6
pulstar:0:101ADD:06:000:Space 6
pulstar:0:101AB5:07:000:Space 7
pulstar:0:101ADD:07:000:Space 7
pulstar:0:101AB5:08:000:Final Space 8
pulstar:0:101ADD:08:000:Final Space 8
pulstar:0:101696:FF:000:Full Charge PL1
pulstar:0:1017DE:07:000:Max Speed

; [ Punch-Out!! ]
punchout:0:D022:70:000:Invincibility PL1
punchout:0:D048:1A:000:KO Power
punchout:0:D7F2:03:000:Infinite Time
punchout:0:D024:00:001:Drain Other Fighter Now!
punchout:0:D024:00:000:Quick KDs/KOs

; [ Punisher, The (World) ]
punisher:0:FF18AB:BF:000:Infinite Time
punisher:0:FF5BA4:03:000:Infinite Lives PL1
punisher:0:FF8E9F:88:000:Infinite Energy PL1
punisher:0:FF5BCA:09:000:Infinite Bombs PL1
punisher:0:FF8EB5:F0:000:Invincibility PL1
punisher:0:FF8F9F:88:000:Infinite Energy PL2
punisher:0:FF5BCB:09:000:Infinite Bombs PL2
punisher:0:FF5BA5:03:000:Infinite Lives PL2
punisher:0:FF8FB5:F0:000:Invincibility PL2

; [ Punisher, The (Japan) ]
punishrj:0:FF18AB:BF:000:Infinite Time
punishrj:0:FF5BA4:03:000:Infinite Lives PL1
punishrj:0:FF8E9F:88:000:Infinite Energy PL1
punishrj:0:FF5BCA:09:000:Infinite Bombs PL1
punishrj:0:FF8EB5:F0:000:Invincibility PL1
punishrj:0:FF8F9F:88:000:Infinite Energy PL2
punishrj:0:FF5BCB:09:000:Infinite Bombs PL2
punishrj:0:FF5BA5:03:000:Infinite Lives PL2
punishrj:0:FF8FB5:F0:000:Invincibility PL2

; [ Punisher, The (US) ]
punishru:0:FF18AB:BF:000:Infinite Time
punishru:0:FF5BA4:03:000:Infinite Lives PL1
punishru:0:FF8E9F:88:000:Infinite Energy PL1
punishru:0:FF5BCA:09:000:Infinite Bombs PL1
punishru:0:FF8EB5:F0:000:Invincibility PL1
punishru:0:FF8F9F:88:000:Infinite Energy PL2
punishru:0:FF5BCB:09:000:Infinite Bombs PL2
punishru:0:FF5BA5:03:000:Infinite Lives PL2
punishru:0:FF8FB5:F0:000:Invincibility PL2

; [ Punk Shot (US 4 Players) ]
punkshot:0:0802B3:3B:000:Infinite Time
punkshot:0:0802B2:09:500:Infinite Time (2/2)
punkshot:0:0802B3:00:001:Finish this Game Now!
punkshot:0:0802B2:00:501:Finish this Game Now! (2/2)
punkshot:0:080005:8E:000:Infinite Energy PL1+PL3
punkshot:0:080485:0A:000:Score always = 10 PL1
punkshot:0:080485:00:000:Score always = 0 PL1
punkshot:0:080485:0A:001:Set score = 10 Now! PL1
punkshot:0:080485:00:001:Set score = 0 Now! PL1
punkshot:0:080085:8E:000:Infinite Energy PL2+PL4
punkshot:0:080487:0A:000:Score always = 10 PL2
punkshot:0:080487:00:000:Score always = 0 PL2
punkshot:0:080487:0A:001:Set score = 10 Now! PL2
punkshot:0:080487:00:001:Set score = 0 Now! PL2
punkshot:0:080282:FF:002:Sound Test Timer Stop:[PL2 Shot1]Next Code

; [ Punk Shot (US 2 Players) ]
punksht2:0:0802B3:3B:000:Infinite Time
punksht2:0:0802B2:09:500:Infinite Time (2/2)
punksht2:0:0802B3:00:001:Finish this Game Now!
punksht2:0:0802B2:00:501:Finish this Game Now! (2/2)
punksht2:0:080005:90:000:Infinite Energy PL1
punksht2:0:080485:0A:000:Score always = 10 PL1
punksht2:0:080485:00:000:Score always = 0 PL1
punksht2:0:080485:0A:001:Set score = 10 Now! PL1
punksht2:0:080485:00:001:Set score = 0 Now! PL1
punksht2:0:080085:8E:000:Infinite Energy PL2
punksht2:0:080487:0A:000:Score always = 10 PL2
punksht2:0:080487:00:000:Score always = 0 PL2
punksht2:0:080487:0A:001:Set score = 10 Now! PL2
punksht2:0:080487:00:001:Set score = 0 Now! PL2
punksht2:0:080282:FF:002:Sound Test Timer Stop:[PL2 Shot1]Next Code

; [ Punk Shot (Japan 2 Players) ]
punkshtj:0:0802B3:3B:000:Infinite Time
punkshtj:0:0802B2:09:500:Infinite Time (2/2)
punkshtj:0:0802B3:00:001:Finish this Game Now!
punkshtj:0:0802B2:00:501:Finish this Game Now! (2/2)
punkshtj:0:080485:0A:000:Score always = 10 PL1
punkshtj:0:080485:00:000:Score always = 0 PL1
punkshtj:0:080485:0A:001:Set score = 10 Now! PL1
punkshtj:0:080485:00:001:Set score = 0 Now! PL1
punkshtj:0:080487:0A:000:Score always = 10 PL2
punkshtj:0:080487:00:000:Score always = 0 PL2
punkshtj:0:080487:0A:001:Set score = 10 Now! PL2
punkshtj:0:080487:00:001:Set score = 0 Now! PL2
punkshtj:0:080282:FF:002:Sound Test Timer Stop:[PL2 Shot1]Next Code

; [ Pururun ]
pururun:0:80F046:63:000:Infinite Credits
pururun:0:80C0AD:00:001:Get one line to complete stage Now!
pururun:0:000000:00:999:[These Select starting stage cheats are *NOT*    ]
pururun:0:000000:00:999:[linked so they must BOTH be selected            ]
pururun:0:000000:00:999:[individually one after the other!               ]
pururun:0:000000:00:999:[You should enable these cheats on the press     ]
pururun:0:000000:00:999:[START button screen.                            ]
pururun:0:80F359:FF:021:Select starting stage (1|2)
pururun:0:80F359:18:061:Select starting stage (2|2)
pururun:0:80F359:18:061:Select next stage
pururun:0:80F387:06:000:Infinite Bombs PL1
pururun:0:80F389:06:000:Infinite Bombs PL2

; [ Pushman ]
pushman:0:FFCC02:80:000:Infinite Credits
pushman:0:FFCC03:40:007:Infinite Time
pushman:0:FFCC21:04:000:Infinite Lives PL1
pushman:0:FFCC10:09:000:Infinite Pulls PL1
pushman:0:FFCC26:04:000:Infinite Lives PL2
pushman:0:FFCC27:09:000:Infinite Pulls PL2

; [ Puyo Puyo 2 (Japan) ]
puyopuy2:0:FF4821:63:000:Infinite Credits
puyopuy2:0:FF85A0:00:000:Next bottom bubble always Red PL1
puyopuy2:0:FF85A0:01:000:Next bottom bubble always Yellow PL1
puyopuy2:0:FF85A0:03:000:Next bottom bubble always Green PL1
puyopuy2:0:FF85A0:04:000:Next bottom bubble always Purple PL1
puyopuy2:0:FF85A0:05:000:Next bottom bubble always Blue PL1
puyopuy2:0:FF85A1:00:000:Next top bubble always Red PL1
puyopuy2:0:FF85A1:01:000:Next top bubble always Yellow PL1
puyopuy2:0:FF85A1:03:000:Next top bubble always Green PL1
puyopuy2:0:FF85A1:04:000:Next top bubble always Purple PL1
puyopuy2:0:FF85A1:05:000:Next top bubble always Blue PL1
puyopuy2:0:FF85A0:00:001:Next bottom bubble is Red Now! PL1
puyopuy2:0:FF85A0:01:001:Next bottom bubble is Yellow Now! PL1
puyopuy2:0:FF85A0:03:001:Next bottom bubble is Green Now! PL1
puyopuy2:0:FF85A0:04:001:Next bottom bubble is Purple Now! PL1
puyopuy2:0:FF85A0:05:001:Next bottom bubble is Blue Now! PL1
puyopuy2:0:FF85A1:00:001:Next top bubble is Red Now! PL1
puyopuy2:0:FF85A1:01:001:Next top bubble is Yellow Now! PL1
puyopuy2:0:FF85A1:03:001:Next top bubble is Green Now! PL1
puyopuy2:0:FF85A1:04:001:Next top bubble is Purple Now! PL1
puyopuy2:0:FF85A1:05:001:Next top bubble is Blue Now! PL1
puyopuy2:0:FF8DA0:00:000:Next bottom bubble always Red PL2
puyopuy2:0:FF8DA0:01:000:Next bottom bubble always Yellow PL2
puyopuy2:0:FF8DA0:03:000:Next bottom bubble always Green PL2
puyopuy2:0:FF8DA0:04:000:Next bottom bubble always Purple PL2
puyopuy2:0:FF8DA0:05:000:Next bottom bubble always Blue PL2
puyopuy2:0:FF8DA1:00:000:Next top bubble always Red PL2
puyopuy2:0:FF8DA1:01:000:Next top bubble always Yellow PL2
puyopuy2:0:FF8DA1:03:000:Next top bubble always Green PL2
puyopuy2:0:FF8DA1:04:000:Next top bubble always Purple PL2
puyopuy2:0:FF8DA1:05:000:Next top bubble always Blue PL2
puyopuy2:0:FF8DA0:00:001:Next bottom bubble is Red Now! PL2
puyopuy2:0:FF8DA0:01:001:Next bottom bubble is Yellow Now! PL2
puyopuy2:0:FF8DA0:03:001:Next bottom bubble is Green Now! PL2
puyopuy2:0:FF8DA0:04:001:Next bottom bubble is Purple Now! PL2
puyopuy2:0:FF8DA0:05:001:Next bottom bubble is Blue Now! PL2
puyopuy2:0:FF8DA1:00:001:Next top bubble is Red Now! PL2
puyopuy2:0:FF8DA1:01:001:Next top bubble is Yellow Now! PL2
puyopuy2:0:FF8DA1:03:001:Next top bubble is Green Now! PL2
puyopuy2:0:FF8DA1:04:001:Next top bubble is Purple Now! PL2
puyopuy2:0:FF8DA1:05:001:Next top bubble is Blue Now! PL2

; [ Puyo Puyo (Japan) (Rev A) ]
puyopuya:0:FFFCD9:09:000:Infinite Credits
puyopuya:0:000000:00:999:[These cheats are for the one player game]
puyopuya:0:FFE015:00:000:Never get Attacked PL1
puyopuya:0:FFE055:0A:001:Attack opposite side with 10 Now! PL1
puyopuya:0:FFE055:50:001:Attack opposite side with LOTS Now! PL1:This is effectively a Win this Game Now! cheat
puyopuya:0:FFE166:00:000:Next bottom bubble always Red PL1
puyopuya:0:FFE166:01:000:Next bottom bubble always Yellow PL1
puyopuya:0:FFE166:03:000:Next bottom bubble always Green PL1
puyopuya:0:FFE166:04:000:Next bottom bubble always Purple PL1
puyopuya:0:FFE166:05:000:Next bottom bubble always Blue PL1
puyopuya:0:FFE167:00:000:Next top bubble always Red PL1
puyopuya:0:FFE167:01:000:Next top bubble always Yellow PL1
puyopuya:0:FFE167:03:000:Next top bubble always Green PL1
puyopuya:0:FFE167:04:000:Next top bubble always Purple PL1
puyopuya:0:FFE167:05:000:Next top bubble always Blue PL1
puyopuya:0:FFE166:00:001:Next bottom bubble is Red Now! PL1
puyopuya:0:FFE166:01:001:Next bottom bubble is Yellow Now! PL1
puyopuya:0:FFE166:03:001:Next bottom bubble is Green Now! PL1
puyopuya:0:FFE166:04:001:Next bottom bubble is Purple Now! PL1
puyopuya:0:FFE166:05:001:Next bottom bubble is Blue Now! PL1
puyopuya:0:FFE167:00:001:Next top bubble is Red Now! PL1
puyopuya:0:FFE167:01:001:Next top bubble is Yellow Now! PL1
puyopuya:0:FFE167:03:001:Next top bubble is Green Now! PL1
puyopuya:0:FFE167:04:001:Next top bubble is Purple Now! PL1
puyopuya:0:FFE167:05:001:Next top bubble is Blue Now! PL1
puyopuya:0:FFE055:00:000:Never get Attacked CPU
puyopuya:0:FFE015:0A:001:Attack opposite side with 10 Now! CPU
puyopuya:0:FFE015:50:001:Attack opposite side with LOTS Now! CPU:This is effectively a Win this Game Now! cheat
puyopuya:0:FFE226:00:000:Next bottom bubble always Red CPU
puyopuya:0:FFE226:01:000:Next bottom bubble always Yellow CPU
puyopuya:0:FFE226:03:000:Next bottom bubble always Green CPU
puyopuya:0:FFE226:04:000:Next bottom bubble always Purple CPU
puyopuya:0:FFE226:05:000:Next bottom bubble always Blue CPU
puyopuya:0:FFE227:00:000:Next top bubble always Red CPU
puyopuya:0:FFE227:01:000:Next top bubble always Yellow CPU
puyopuya:0:FFE227:03:000:Next top bubble always Green CPU
puyopuya:0:FFE227:04:000:Next top bubble always Purple CPU
puyopuya:0:FFE227:05:000:Next top bubble always Blue CPU
puyopuya:0:FFE226:00:001:Next bottom bubble is Red Now! CPU
puyopuya:0:FFE226:01:001:Next bottom bubble is Yellow Now! CPU
puyopuya:0:FFE226:03:001:Next bottom bubble is Green Now! CPU
puyopuya:0:FFE226:04:001:Next bottom bubble is Purple Now! CPU
puyopuya:0:FFE226:05:001:Next bottom bubble is Blue Now! CPU
puyopuya:0:FFE227:00:001:Next top bubble is Red Now! CPU
puyopuya:0:FFE227:01:001:Next top bubble is Yellow Now! CPU
puyopuya:0:FFE227:03:001:Next top bubble is Green Now! CPU
puyopuya:0:FFE227:04:001:Next top bubble is Purple Now! CPU
puyopuya:0:FFE227:05:001:Next top bubble is Blue Now! CPU
puyopuya:0:000000:00:999:[These cheats are for the two player game]
puyopuya:0:FFE015:00:000:Never get Attacked PL1
puyopuya:0:FFE055:0A:001:Attack opposite side with 10 Now! PL1
puyopuya:0:FFE055:50:001:Attack opposite side with LOTS Now! PL1:This is effectively a Win this Game Now! cheat
puyopuya:0:FFE126:00:000:Next bottom bubble always Red PL1
puyopuya:0:FFE126:01:000:Next bottom bubble always Yellow PL1
puyopuya:0:FFE126:03:000:Next bottom bubble always Green PL1
puyopuya:0:FFE126:04:000:Next bottom bubble always Purple PL1
puyopuya:0:FFE126:05:000:Next bottom bubble always Blue PL1
puyopuya:0:FFE127:00:000:Next top bubble always Red PL1
puyopuya:0:FFE127:01:000:Next top bubble always Yellow PL1
puyopuya:0:FFE127:03:000:Next top bubble always Green PL1
puyopuya:0:FFE127:04:000:Next top bubble always Purple PL1
puyopuya:0:FFE127:05:000:Next top bubble always Blue PL1
puyopuya:0:FFE126:00:001:Next bottom bubble is Red Now! PL1
puyopuya:0:FFE126:01:001:Next bottom bubble is Yellow Now! PL1
puyopuya:0:FFE126:03:001:Next bottom bubble is Green Now! PL1
puyopuya:0:FFE126:04:001:Next bottom bubble is Purple Now! PL1
puyopuya:0:FFE126:05:001:Next bottom bubble is Blue Now! PL1
puyopuya:0:FFE127:00:001:Next top bubble is Red Now! PL1
puyopuya:0:FFE127:01:001:Next top bubble is Yellow Now! PL1
puyopuya:0:FFE127:03:001:Next top bubble is Green Now! PL1
puyopuya:0:FFE127:04:001:Next top bubble is Purple Now! PL1
puyopuya:0:FFE127:05:001:Next top bubble is Blue Now! PL1
puyopuya:0:FFE055:00:000:Never get Attacked PL2
puyopuya:0:FFE015:0A:001:Attack opposite side with 10 Now! PL2
puyopuya:0:FFE015:50:001:Attack opposite side with LOTS Now! PL2:This is effectively a Win this Game Now! cheat
puyopuya:0:FFE1E6:00:000:Next bottom bubble always Red PL2
puyopuya:0:FFE1E6:01:000:Next bottom bubble always Yellow PL2
puyopuya:0:FFE1E6:03:000:Next bottom bubble always Green PL2
puyopuya:0:FFE1E6:04:000:Next bottom bubble always Purple PL2
puyopuya:0:FFE1E6:05:000:Next bottom bubble always Blue PL2
puyopuya:0:FFE1E7:00:000:Next top bubble always Red PL2
puyopuya:0:FFE1E7:01:000:Next top bubble always Yellow PL2
puyopuya:0:FFE1E7:03:000:Next top bubble always Green PL2
puyopuya:0:FFE1E7:04:000:Next top bubble always Purple PL2
puyopuya:0:FFE1E7:05:000:Next top bubble always Blue PL2
puyopuya:0:FFE1E6:00:001:Next bottom bubble is Red Now! PL2
puyopuya:0:FFE1E6:01:001:Next bottom bubble is Yellow Now! PL2
puyopuya:0:FFE1E6:03:001:Next bottom bubble is Green Now! PL2
puyopuya:0:FFE1E6:04:001:Next bottom bubble is Purple Now! PL2
puyopuya:0:FFE1E6:05:001:Next bottom bubble is Blue Now! PL2
puyopuya:0:FFE1E7:00:001:Next top bubble is Red Now! PL2
puyopuya:0:FFE1E7:01:001:Next top bubble is Yellow Now! PL2
puyopuya:0:FFE1E7:03:001:Next top bubble is Green Now! PL2
puyopuya:0:FFE1E7:04:001:Next top bubble is Purple Now! PL2
puyopuya:0:FFE1E7:05:001:Next top bubble is Blue Now! PL2

; [ Puyo Puyo (English) (bootleg) ]
puyopuyb:0:FFFCD9:09:000:Infinite Credits
puyopuyb:0:000000:00:999:[These cheats are for the one player game]
puyopuyb:0:FFE015:00:000:Never get Attacked PL1
puyopuyb:0:FFE055:0A:001:Attack opposite side with 10 Now! PL1
puyopuyb:0:FFE055:50:001:Attack opposite side with LOTS Now! PL1:This is effectively a Win this Game Now! cheat
puyopuyb:0:FFE166:00:000:Next bottom bubble always Red PL1
puyopuyb:0:FFE166:01:000:Next bottom bubble always Yellow PL1
puyopuyb:0:FFE166:03:000:Next bottom bubble always Green PL1
puyopuyb:0:FFE166:04:000:Next bottom bubble always Purple PL1
puyopuyb:0:FFE166:05:000:Next bottom bubble always Blue PL1
puyopuyb:0:FFE167:00:000:Next top bubble always Red PL1
puyopuyb:0:FFE167:01:000:Next top bubble always Yellow PL1
puyopuyb:0:FFE167:03:000:Next top bubble always Green PL1
puyopuyb:0:FFE167:04:000:Next top bubble always Purple PL1
puyopuyb:0:FFE167:05:000:Next top bubble always Blue PL1
puyopuyb:0:FFE166:00:001:Next bottom bubble is Red Now! PL1
puyopuyb:0:FFE166:01:001:Next bottom bubble is Yellow Now! PL1
puyopuyb:0:FFE166:03:001:Next bottom bubble is Green Now! PL1
